Filename,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId
00012_00009.ppm,34,36,6,6,29,31,1
00012_00010.ppm,35,36,6,5,30,31,1
00012_00011.ppm,37,37,6,5,32,32,1
00012_00012.ppm,37,38,5,5,32,33,1
00012_00013.ppm,38,40,5,6,32,34,1
00012_00014.ppm,39,41,5,6,33,35,1
00012_00015.ppm,41,42,5,6,35,37,1
00012_00016.ppm,43,43,6,5,38,38,1
00012_00017.ppm,44,45,5,5,39,40,1
00012_00018.ppm,45,48,5,6,40,42,1
00012_00019.ppm,49,48,6,5,43,43,1
00012_00020.ppm,52,51,5,5,46,46,1
00012_00021.ppm,54,53,5,5,49,48,1
00012_00022.ppm,57,56,5,5,51,50,1
00012_00023.ppm,60,60,6,6,55,55,1
00012_00024.ppm,64,63,6,5,59,58,1
00012_00025.ppm,68,69,6,7,62,63,1
00012_00026.ppm,74,75,6,7,68,69,1
00012_00027.ppm,84,83,8,7,77,76,1
00012_00028.ppm,97,97,8,9,88,89,1
00012_00029.ppm,108,109,9,10,99,100,1
00013_00000.ppm,42,42,5,5,37,37,1
00013_00001.ppm,43,43,5,5,38,38,1
00013_00002.ppm,44,43,6,5,39,38,1
00013_00003.ppm,45,44,6,5,39,38,1
00013_00004.ppm,45,46,5,6,40,41,1
00013_00005.ppm,45,45,5,5,40,40,1
00013_00006.ppm,46,45,6,5,41,40,1
00013_00007.ppm,47,46,6,5,42,41,1
00013_00008.ppm,47,48,5,6,41,42,1
00013_00009.ppm,47,49,5,6,42,43,1
00013_00010.ppm,48,49,5,6,43,44,1
00013_00011.ppm,50,51,6,6,44,45,1
00013_00012.ppm,50,52,6,6,45,46,1
00013_00013.ppm,50,52,6,6,45,47,1
00013_00014.ppm,51,54,6,6,45,48,1
00013_00015.ppm,52,54,5,5,47,49,1
00013_00016.ppm,53,56,5,5,48,50,1
00013_00017.ppm,55,58,5,6,50,53,1
00013_00018.ppm,56,60,5,6,51,54,1
00013_00019.ppm,58,60,5,5,52,54,1
00013_00020.ppm,58,61,5,5,53,56,1
00013_00021.ppm,60,63,5,5,55,58,1
00013_00022.ppm,62,66,6,6,57,60,1
00013_00023.ppm,64,69,6,7,59,63,1
00013_00024.ppm,69,71,6,7,62,65,1
00013_00025.ppm,72,74,6,6,66,68,1
00013_00026.ppm,75,80,6,8,69,73,1
00013_00027.ppm,81,82,8,7,74,75,1
00013_00028.ppm,84,86,7,7,77,79,1
00013_00029.ppm,92,93,9,8,84,85,1
00014_00000.ppm,30,28,5,5,25,23,1
00014_00001.ppm,30,28,5,5,24,23,1
00014_00002.ppm,30,31,5,6,24,25,1
00014_00003.ppm,32,31,6,5,26,25,1
00014_00004.ppm,32,31,6,5,27,26,1
00014_00005.ppm,31,32,5,6,26,27,1
00014_00006.ppm,33,32,6,5,27,26,1
00014_00007.ppm,33,32,6,5,28,27,1
00014_00008.ppm,32,33,5,6,27,28,1
00014_00009.ppm,34,33,6,5,29,28,1
00014_00010.ppm,34,34,5,5,29,29,1
00014_00011.ppm,36,36,5,5,30,30,1
00014_00012.ppm,38,38,6,6,32,32,1
00014_00013.ppm,38,39,5,6,33,34,1
00014_00014.ppm,39,40,5,6,34,35,1
00014_00015.ppm,40,40,6,6,35,35,1
00014_00016.ppm,40,39,6,5,35,34,1
00014_00017.ppm,41,41,5,5,35,35,1
00014_00018.ppm,42,42,5,5,37,37,1
00014_00019.ppm,44,44,5,5,39,39,1
00014_00020.ppm,46,46,5,5,40,41,1
00014_00021.ppm,48,49,6,5,43,43,1
00014_00022.ppm,50,51,5,5,45,46,1
00014_00023.ppm,54,57,5,6,49,52,1
00014_00024.ppm,61,61,5,6,55,55,1
00014_00025.ppm,68,63,6,5,62,58,1
00014_00026.ppm,75,71,6,6,68,65,1
00014_00027.ppm,82,76,7,7,75,70,1
00014_00028.ppm,94,84,8,7,86,77,1
00014_00029.ppm,124,105,11,9,114,95,1
00015_00000.ppm,25,27,5,5,20,21,1
00015_00001.ppm,27,28,6,6,22,22,1
00015_00002.ppm,27,27,6,5,22,21,1
00015_00003.ppm,26,28,5,5,21,22,1
00015_00004.ppm,29,29,6,6,23,24,1
00015_00005.ppm,28,28,5,5,23,23,1
00015_00006.ppm,29,29,5,5,23,23,1
00015_00007.ppm,30,32,6,6,25,26,1
00015_00008.ppm,32,32,6,5,26,26,1
00015_00009.ppm,33,34,6,6,27,28,1
00015_00010.ppm,32,34,5,5,27,28,1
00015_00011.ppm,34,36,6,6,29,30,1
00015_00012.ppm,35,37,5,6,30,31,1
00015_00013.ppm,36,38,5,6,31,32,1
00015_00014.ppm,39,39,5,5,33,33,1
00015_00015.ppm,41,40,6,5,36,34,1
00015_00016.ppm,43,41,6,5,38,36,1
00015_00017.ppm,44,44,5,5,39,38,1
00015_00018.ppm,46,46,5,5,40,40,1
00015_00019.ppm,47,48,5,5,42,42,1
00015_00020.ppm,50,50,6,5,45,44,1
00015_00021.ppm,53,53,6,6,48,48,1
00015_00022.ppm,56,56,6,6,51,51,1
00015_00023.ppm,60,61,5,6,55,56,1
00015_00024.ppm,68,69,7,7,62,63,1
00015_00025.ppm,76,76,6,6,69,70,1
00015_00026.ppm,85,87,7,8,78,80,1
00015_00027.ppm,100,100,8,8,92,92,1
00015_00028.ppm,121,120,10,11,110,110,1
00015_00029.ppm,144,144,12,12,131,131,1
00016_00000.ppm,33,35,6,6,28,30,1
00016_00001.ppm,34,34,6,6,29,29,1
00016_00002.ppm,35,34,6,5,29,28,1
00016_00003.ppm,35,36,5,6,30,31,1
00016_00004.ppm,37,37,6,6,32,32,1
00016_00005.ppm,37,37,6,6,32,32,1
00016_00006.ppm,37,38,5,6,32,33,1
00016_00007.ppm,37,38,5,6,32,33,1
00016_00008.ppm,37,39,5,6,32,34,1
00016_00009.ppm,39,41,6,6,34,36,1
00016_00010.ppm,40,42,6,6,35,37,1
00016_00011.ppm,42,41,6,5,36,36,1
00016_00012.ppm,42,43,6,6,37,37,1
00016_00013.ppm,44,43,5,5,38,38,1
00016_00014.ppm,46,45,6,5,40,39,1
00016_00015.ppm,47,46,6,5,41,40,1
00016_00016.ppm,47,47,5,5,42,42,1
00016_00017.ppm,49,48,6,5,44,43,1
00016_00018.ppm,51,51,6,6,46,46,1
00016_00019.ppm,52,52,5,5,47,47,1
00016_00020.ppm,53,54,5,6,48,49,1
00016_00021.ppm,56,57,5,6,51,52,1
00016_00022.ppm,59,58,6,5,54,53,1
00016_00023.ppm,63,63,6,5,58,57,1
00016_00024.ppm,68,69,6,7,62,63,1
00016_00025.ppm,71,72,6,7,65,66,1
00016_00026.ppm,74,77,6,7,68,70,1
00016_00027.ppm,82,81,7,7,74,74,1
00016_00028.ppm,91,92,8,9,83,84,1
00016_00029.ppm,98,98,9,9,90,90,1
00017_00000.ppm,32,33,5,6,27,28,1
00017_00001.ppm,34,34,6,6,29,29,1
00017_00002.ppm,34,34,6,6,29,29,1
00017_00003.ppm,35,36,5,6,30,31,1
00017_00004.ppm,35,35,5,5,30,30,1
00017_00005.ppm,35,35,5,5,30,30,1
00017_00006.ppm,35,36,5,5,30,30,1
00017_00007.ppm,36,37,5,6,31,32,1
00017_00008.ppm,38,39,5,6,32,33,1
00017_00009.ppm,39,38,6,5,34,33,1
00017_00010.ppm,41,40,6,5,35,34,1
00017_00011.ppm,41,42,5,6,35,36,1
00017_00012.ppm,42,41,6,5,37,36,1
00017_00013.ppm,43,43,6,6,38,38,1
00017_00014.ppm,45,44,6,5,40,39,1
00017_00015.ppm,45,46,5,5,40,41,1
00017_00016.ppm,46,48,5,6,41,43,1
00017_00017.ppm,49,51,6,6,44,46,1
00017_00018.ppm,50,53,5,6,45,48,1
00017_00019.ppm,53,54,5,5,47,49,1
00017_00020.ppm,55,57,5,6,50,51,1
00017_00021.ppm,58,57,6,5,53,51,1
00017_00022.ppm,61,61,6,6,55,56,1
00017_00023.ppm,62,63,5,5,57,58,1
00017_00024.ppm,67,69,6,6,61,63,1
00017_00025.ppm,69,72,6,7,63,66,1
00017_00026.ppm,75,77,7,7,69,71,1
00017_00027.ppm,84,85,7,7,77,78,1
00017_00028.ppm,92,94,8,8,84,86,1
00017_00029.ppm,100,104,8,9,92,95,1
00018_00000.ppm,37,38,5,5,32,33,1
00018_00001.ppm,39,40,6,6,33,34,1
00018_00002.ppm,39,40,6,5,34,34,1
00018_00003.ppm,40,41,6,6,35,36,1
00018_00004.ppm,41,43,6,6,36,37,1
00018_00005.ppm,43,44,6,5,38,39,1
00018_00006.ppm,45,46,6,5,40,41,1
00018_00007.ppm,46,46,5,5,40,41,1
00018_00008.ppm,47,48,5,5,41,42,1
00018_00009.ppm,49,49,6,5,44,44,1
00018_00010.ppm,50,52,5,6,44,46,1
00018_00011.ppm,53,52,6,5,47,47,1
00018_00012.ppm,55,55,6,6,50,50,1
00018_00013.ppm,57,56,6,6,52,51,1
00018_00014.ppm,57,59,5,6,52,54,1
00018_00015.ppm,60,61,6,5,55,55,1
00018_00016.ppm,62,64,5,6,57,59,1
00018_00017.ppm,67,68,6,6,61,62,1
00018_00018.ppm,71,71,7,7,65,65,1
00018_00019.ppm,74,75,7,7,68,68,1
00018_00020.ppm,76,81,6,8,69,73,1
00018_00021.ppm,81,83,7,7,74,76,1
00018_00022.ppm,85,87,8,7,78,80,1
00018_00023.ppm,87,93,7,9,80,85,1
00018_00024.ppm,94,97,8,8,86,89,1
00018_00025.ppm,98,103,8,9,90,94,1
00018_00026.ppm,106,108,10,9,97,99,1
00018_00027.ppm,109,114,9,10,100,104,1
00018_00028.ppm,118,121,10,11,108,111,1
00018_00029.ppm,124,129,11,11,114,118,1
00019_00000.ppm,29,29,6,6,24,24,1
00019_00001.ppm,29,29,6,6,24,24,1
00019_00002.ppm,28,29,6,6,23,24,1
00019_00003.ppm,30,30,5,5,25,25,1
00019_00004.ppm,30,31,5,6,25,26,1
00019_00005.ppm,30,31,5,5,25,26,1
00019_00006.ppm,31,31,6,5,26,26,1
00019_00007.ppm,31,32,6,6,26,27,1
00019_00008.ppm,32,32,6,5,27,27,1
00019_00009.ppm,33,33,6,5,28,28,1
00019_00010.ppm,32,34,5,6,27,29,1
00019_00011.ppm,34,35,5,6,29,30,1
00019_00012.ppm,36,36,5,6,30,31,1
00019_00013.ppm,36,36,5,5,31,31,1
00019_00014.ppm,36,37,5,6,31,32,1
00019_00015.ppm,37,37,5,5,32,32,1
00019_00016.ppm,40,39,6,5,35,34,1
00019_00017.ppm,41,40,6,5,36,35,1
00019_00018.ppm,41,42,5,6,36,37,1
00019_00019.ppm,42,42,5,5,37,37,1
00019_00020.ppm,43,45,5,6,38,40,1
00019_00021.ppm,45,46,6,6,40,41,1
00019_00022.ppm,46,47,6,6,41,42,1
00019_00023.ppm,48,49,6,6,43,44,1
00019_00024.ppm,50,52,5,6,45,47,1
00019_00025.ppm,49,52,5,6,44,47,1
00019_00026.ppm,53,53,5,5,48,48,1
00019_00027.ppm,56,55,6,5,51,50,1
00019_00028.ppm,60,58,6,5,55,53,1
00019_00029.ppm,64,63,6,6,59,58,1
00020_00000.ppm,44,50,5,6,39,45,1
00020_00001.ppm,45,50,6,6,40,45,1
00020_00002.ppm,46,50,6,5,40,44,1
00020_00003.ppm,46,51,5,6,40,46,1
00020_00004.ppm,47,51,6,5,42,46,1
00020_00005.ppm,47,52,5,5,42,47,1
00020_00006.ppm,49,53,6,5,44,48,1
00020_00007.ppm,49,53,5,5,43,48,1
00020_00008.ppm,50,55,5,6,44,50,1
00020_00009.ppm,51,54,6,5,46,49,1
00020_00010.ppm,54,56,6,6,49,51,1
00020_00011.ppm,55,56,6,5,50,51,1
00020_00012.ppm,55,58,5,6,49,52,1
00020_00013.ppm,56,58,5,5,51,53,1
00020_00014.ppm,57,59,5,5,52,54,1
00020_00015.ppm,59,61,5,6,54,56,1
00020_00016.ppm,59,61,5,5,54,56,1
00020_00017.ppm,61,62,6,5,55,56,1
00020_00018.ppm,62,64,5,6,57,59,1
00020_00019.ppm,65,65,6,6,60,60,1
00020_00020.ppm,68,68,7,7,62,62,1
00020_00021.ppm,70,70,7,7,64,64,1
00020_00022.ppm,69,69,6,6,63,63,1
00020_00023.ppm,73,72,7,6,66,65,1
00020_00024.ppm,75,73,7,6,69,67,1
00020_00025.ppm,76,75,7,6,70,69,1
00020_00026.ppm,79,80,7,7,72,73,1
00020_00027.ppm,81,80,8,7,74,73,1
00020_00028.ppm,83,84,8,8,76,77,1
00020_00029.ppm,83,85,7,8,76,78,1
00021_00000.ppm,27,27,6,5,21,22,1
00021_00001.ppm,27,28,6,5,21,22,1
00021_00002.ppm,27,29,6,6,22,24,1
00021_00003.ppm,27,30,6,6,22,24,1
00021_00004.ppm,28,29,6,5,23,24,1
00021_00005.ppm,28,29,5,5,23,24,1
00021_00006.ppm,29,31,5,6,23,25,1
00021_00007.ppm,30,31,6,5,25,25,1
00021_00008.ppm,30,33,5,6,25,28,1
00021_00009.ppm,31,33,6,6,26,28,1
00021_00010.ppm,32,33,6,6,26,28,1
00021_00011.ppm,32,33,6,5,27,27,1
00021_00012.ppm,32,34,6,6,27,29,1
00021_00013.ppm,34,36,6,6,29,31,1
00021_00014.ppm,34,36,5,5,29,31,1
00021_00015.ppm,36,36,6,5,31,31,1
00021_00016.ppm,38,38,6,6,32,33,1
00021_00017.ppm,39,39,6,5,34,34,1
00021_00018.ppm,40,42,6,6,35,37,1
00021_00019.ppm,39,42,5,6,34,37,1
00021_00020.ppm,42,43,6,5,37,38,1
00021_00021.ppm,45,47,6,6,39,41,1
00021_00022.ppm,47,49,6,6,42,44,1
00021_00023.ppm,48,50,5,5,43,45,1
00021_00024.ppm,50,51,5,5,44,46,1
00021_00025.ppm,54,54,6,5,49,49,1
00021_00026.ppm,57,58,6,6,52,53,1
00021_00027.ppm,59,59,6,5,54,54,1
00021_00028.ppm,62,63,5,5,57,58,1
00021_00029.ppm,71,74,7,7,65,68,1
00022_00000.ppm,31,33,6,5,26,28,1
00022_00001.ppm,30,35,5,6,25,29,1
00022_00002.ppm,33,35,6,5,27,29,1
00022_00003.ppm,33,36,5,6,27,31,1
00022_00004.ppm,34,37,5,6,29,32,1
00022_00005.ppm,34,37,5,6,29,32,1
00022_00006.ppm,36,38,5,6,30,32,1
00022_00007.ppm,37,38,5,6,31,33,1
00022_00008.ppm,37,39,5,6,32,34,1
00022_00009.ppm,38,39,6,5,33,33,1
00022_00010.ppm,39,40,6,5,34,34,1
00022_00011.ppm,40,40,5,5,34,35,1
00022_00012.ppm,41,41,6,5,36,36,1
00022_00013.ppm,40,41,5,5,35,36,1
00022_00014.ppm,43,43,6,6,37,37,1
00022_00015.ppm,44,45,6,6,39,39,1
00022_00016.ppm,47,46,6,6,41,41,1
00022_00017.ppm,49,50,6,6,44,44,1
00022_00018.ppm,51,50,6,5,46,45,1
00022_00019.ppm,53,52,6,5,48,47,1
00022_00020.ppm,55,54,6,5,50,49,1
00022_00021.ppm,59,59,5,5,53,53,1
00022_00022.ppm,63,63,5,5,57,57,1
00022_00023.ppm,71,71,7,7,65,65,1
00022_00024.ppm,76,75,7,6,69,68,1
00022_00025.ppm,83,83,8,8,76,76,1
00022_00026.ppm,88,89,7,8,80,82,1
00022_00027.ppm,100,100,9,8,92,92,1
00022_00028.ppm,110,112,9,10,101,103,1
00022_00029.ppm,132,132,11,11,121,121,1
00023_00000.ppm,32,30,6,5,27,25,1
00023_00001.ppm,31,31,5,5,26,25,1
00023_00002.ppm,33,32,5,6,27,27,1
00023_00003.ppm,35,33,5,6,29,28,1
00023_00004.ppm,36,35,5,5,31,29,1
00023_00005.ppm,36,35,5,5,31,29,1
00023_00006.ppm,38,35,6,5,32,29,1
00023_00007.ppm,38,36,5,6,32,31,1
00023_00008.ppm,38,35,5,5,32,30,1
00023_00009.ppm,38,37,5,6,32,31,1
00023_00010.ppm,39,36,6,5,34,31,1
00023_00011.ppm,38,36,5,5,33,31,1
00023_00012.ppm,38,37,5,6,33,32,1
00023_00013.ppm,38,36,5,5,33,31,1
00023_00014.ppm,40,37,6,5,34,31,1
00023_00015.ppm,39,37,5,5,34,32,1
00023_00016.ppm,39,38,5,6,34,33,1
00023_00017.ppm,41,38,6,6,36,33,1
00023_00018.ppm,41,39,6,6,36,33,1
00023_00019.ppm,41,39,5,6,36,34,1
00023_00020.ppm,42,39,5,5,37,34,1
00023_00021.ppm,44,41,6,6,39,36,1
00023_00022.ppm,44,41,6,5,39,35,1
00023_00023.ppm,45,42,5,5,40,37,1
00023_00024.ppm,45,42,5,5,40,37,1
00023_00025.ppm,42,44,5,6,37,39,1
00023_00026.ppm,48,45,6,6,43,40,1
00023_00027.ppm,48,45,5,5,43,40,1
00023_00028.ppm,50,46,6,5,45,41,1
00023_00029.ppm,52,48,6,6,46,43,1
00024_00000.ppm,25,28,5,6,20,22,1
00024_00001.ppm,27,28,6,5,22,23,1
00024_00002.ppm,27,29,6,6,22,24,1
00024_00003.ppm,27,29,6,6,22,24,1
00024_00004.ppm,26,28,5,5,21,23,1
00024_00005.ppm,26,29,5,6,21,24,1
00024_00006.ppm,26,28,5,5,21,23,1
00024_00007.ppm,26,27,5,5,21,22,1
00024_00008.ppm,27,27,5,5,22,22,1
00024_00009.ppm,28,27,6,5,23,22,1
00024_00010.ppm,28,28,6,6,23,23,1
00024_00011.ppm,28,28,6,6,23,23,1
00024_00012.ppm,28,26,6,5,23,21,1
00024_00013.ppm,28,26,5,5,22,21,1
00024_00014.ppm,28,28,5,6,23,23,1
00024_00015.ppm,30,29,6,6,24,23,1
00024_00016.ppm,30,29,6,6,25,24,1
00024_00017.ppm,30,28,6,5,25,23,1
00024_00018.ppm,30,28,6,5,25,23,1
00024_00019.ppm,29,29,6,6,24,24,1
00024_00020.ppm,29,29,6,6,24,24,1
00024_00021.ppm,29,28,6,5,24,23,1
00024_00022.ppm,28,29,5,5,23,23,1
00024_00023.ppm,29,29,5,5,24,24,1
00024_00024.ppm,31,31,5,5,25,26,1
00024_00025.ppm,32,32,6,5,27,27,1
00024_00026.ppm,32,34,6,6,27,28,1
00024_00027.ppm,32,34,5,6,27,29,1
00024_00028.ppm,33,34,5,6,27,29,1
00024_00029.ppm,34,35,5,6,28,30,1
00025_00000.ppm,26,25,5,5,21,20,1
00025_00001.ppm,28,26,5,5,22,21,1
00025_00002.ppm,28,28,5,6,23,23,1
00025_00003.ppm,28,28,5,6,23,23,1
00025_00004.ppm,30,28,6,5,24,23,1
00025_00005.ppm,30,30,6,6,25,25,1
00025_00006.ppm,31,30,6,5,26,25,1
00025_00007.ppm,29,29,5,5,24,24,1
00025_00008.ppm,31,30,6,5,26,25,1
00025_00009.ppm,34,32,6,6,29,27,1
00025_00010.ppm,34,31,6,5,28,26,1
00025_00011.ppm,33,31,6,5,28,26,1
00025_00012.ppm,35,32,6,5,29,27,1
00025_00013.ppm,36,35,5,5,31,29,1
00025_00014.ppm,37,35,5,5,31,30,1
00025_00015.ppm,37,35,5,5,31,30,1
00025_00016.ppm,39,38,6,6,34,33,1
00025_00017.ppm,40,40,5,6,35,35,1
00025_00018.ppm,40,39,6,5,35,34,1
00025_00019.ppm,42,41,6,5,37,35,1
00025_00020.ppm,43,44,5,6,38,38,1
00025_00021.ppm,45,45,5,6,39,39,1
00025_00022.ppm,48,46,5,5,42,41,1
00025_00023.ppm,49,49,5,6,43,44,1
00025_00024.ppm,52,51,5,5,46,45,1
00025_00025.ppm,55,54,6,6,50,49,1
00025_00026.ppm,60,58,6,5,55,53,1
00025_00027.ppm,63,60,6,5,58,55,1
00025_00028.ppm,67,63,6,5,61,58,1
00025_00029.ppm,73,72,6,7,67,66,1
00026_00000.ppm,51,52,5,6,46,47,1
00026_00001.ppm,50,52,5,5,44,46,1
00026_00002.ppm,49,52,5,5,44,47,1
00026_00003.ppm,50,53,5,5,45,47,1
00026_00004.ppm,51,53,5,5,46,48,1
00026_00005.ppm,53,55,5,6,48,50,1
00026_00006.ppm,56,57,6,6,50,51,1
00026_00007.ppm,57,59,5,6,51,53,1
00026_00008.ppm,58,59,5,5,53,54,1
00026_00009.ppm,60,62,5,6,55,56,1
00026_00010.ppm,63,63,6,5,58,57,1
00026_00011.ppm,64,64,5,5,59,59,1
00026_00012.ppm,68,66,7,6,62,60,1
00026_00013.ppm,69,68,6,6,63,61,1
00026_00014.ppm,72,68,6,6,65,62,1
00026_00015.ppm,74,71,6,7,67,65,1
00026_00016.ppm,76,73,7,7,69,67,1
00026_00017.ppm,76,75,6,7,70,69,1
00026_00018.ppm,80,77,7,6,72,70,1
00026_00019.ppm,80,81,7,8,73,73,1
00026_00020.ppm,83,82,8,7,76,75,1
00026_00021.ppm,85,84,8,7,78,77,1
00026_00022.ppm,86,88,7,8,79,80,1
00026_00023.ppm,92,93,9,9,84,84,1
00026_00024.ppm,96,95,9,8,88,87,1
00026_00025.ppm,99,100,8,8,91,91,1
00026_00026.ppm,106,106,9,9,96,96,1
00026_00027.ppm,108,108,9,9,99,99,1
00026_00028.ppm,113,112,10,9,104,103,1
00026_00029.ppm,119,118,11,10,109,108,1
00027_00000.ppm,31,31,6,5,26,26,1
00027_00001.ppm,31,32,6,6,26,26,1
00027_00002.ppm,32,31,6,6,26,26,1
00027_00003.ppm,34,32,6,6,29,27,1
00027_00004.ppm,35,32,6,5,29,26,1
00027_00005.ppm,33,34,5,6,28,28,1
00027_00006.ppm,32,34,5,6,27,28,1
00027_00007.ppm,32,32,5,5,27,27,1
00027_00008.ppm,34,34,5,6,28,29,1
00027_00009.ppm,34,35,5,5,29,29,1
00027_00010.ppm,36,36,5,5,31,31,1
00027_00011.ppm,39,40,5,6,33,34,1
00027_00012.ppm,39,39,5,5,34,34,1
00027_00013.ppm,40,41,5,6,34,36,1
00027_00014.ppm,41,44,5,6,36,38,1
00027_00015.ppm,43,44,5,5,37,38,1
00027_00016.ppm,45,45,6,5,40,40,1
00027_00017.ppm,47,47,6,5,41,41,1
00027_00018.ppm,48,48,6,5,43,43,1
00027_00019.ppm,48,51,5,6,43,45,1
00027_00020.ppm,51,51,6,5,46,46,1
00027_00021.ppm,53,55,5,6,48,50,1
00027_00022.ppm,55,56,5,5,50,51,1
00027_00023.ppm,58,59,6,5,53,53,1
00027_00024.ppm,60,63,5,6,55,58,1
00027_00025.ppm,68,70,6,7,61,64,1
00027_00026.ppm,72,74,7,7,66,68,1
00027_00027.ppm,76,81,6,7,70,74,1
00027_00028.ppm,82,88,7,7,75,81,1
00027_00029.ppm,88,95,8,8,81,87,1
00028_00000.ppm,29,33,6,6,24,28,1
00028_00001.ppm,29,32,6,5,23,27,1
00028_00002.ppm,28,32,5,5,23,27,1
00028_00003.ppm,30,35,5,6,25,30,1
00028_00004.ppm,30,36,5,5,25,30,1
00028_00005.ppm,32,36,6,5,27,31,1
00028_00006.ppm,32,37,5,6,26,32,1
00028_00007.ppm,33,37,6,5,27,32,1
00028_00008.ppm,32,37,5,5,27,32,1
00028_00009.ppm,33,38,6,6,27,33,1
00028_00010.ppm,32,39,5,6,26,34,1
00028_00011.ppm,32,40,5,6,27,34,1
00028_00012.ppm,36,42,6,6,31,37,1
00028_00013.ppm,38,44,6,6,33,39,1
00028_00014.ppm,37,45,5,6,32,40,1
00028_00015.ppm,39,46,5,5,34,41,1
00028_00016.ppm,41,48,6,6,36,43,1
00028_00017.ppm,42,50,5,5,37,45,1
00028_00018.ppm,45,53,6,6,40,48,1
00028_00019.ppm,47,56,5,6,41,51,1
00028_00020.ppm,51,59,6,5,46,54,1
00028_00021.ppm,55,63,6,5,49,58,1
00028_00022.ppm,56,69,5,7,51,63,1
00028_00023.ppm,60,72,6,6,55,66,1
00028_00024.ppm,64,80,5,8,59,73,1
00028_00025.ppm,75,89,7,8,68,81,1
00028_00026.ppm,84,99,8,9,76,91,1
00028_00027.ppm,94,111,8,10,85,102,1
00028_00028.ppm,110,131,9,12,101,120,1
00028_00029.ppm,137,157,11,14,125,144,1
00029_00000.ppm,33,34,6,5,28,29,1
00029_00001.ppm,33,36,6,6,28,30,1
00029_00002.ppm,34,36,6,6,29,31,1
00029_00003.ppm,35,36,6,6,29,31,1
00029_00004.ppm,36,38,6,5,31,32,1
00029_00005.ppm,37,39,5,6,31,33,1
00029_00006.ppm,39,38,6,6,33,33,1
00029_00007.ppm,39,38,6,5,33,32,1
00029_00008.ppm,39,40,5,6,33,34,1
00029_00009.ppm,40,41,6,6,35,36,1
00029_00010.ppm,40,41,5,5,35,36,1
00029_00011.ppm,40,42,5,6,35,37,1
00029_00012.ppm,41,43,5,6,35,38,1
00029_00013.ppm,44,44,5,5,38,38,1
00029_00014.ppm,46,47,5,6,40,41,1
00029_00015.ppm,49,49,6,5,44,44,1
00029_00016.ppm,49,52,5,6,44,46,1
00029_00017.ppm,52,52,6,5,47,47,1
00029_00018.ppm,53,55,5,6,47,49,1
00029_00019.ppm,55,56,6,5,50,50,1
00029_00020.ppm,57,57,6,5,52,52,1
00029_00021.ppm,60,61,5,5,55,56,1
00029_00022.ppm,65,69,5,7,59,62,1
00029_00023.ppm,72,75,6,7,66,68,1
00029_00024.ppm,80,81,8,7,73,73,1
00029_00025.ppm,86,87,7,7,79,80,1
00029_00026.ppm,96,98,8,9,87,90,1
00029_00027.ppm,107,109,10,9,98,99,1
00029_00028.ppm,128,131,11,11,116,119,1
00029_00029.ppm,154,155,14,14,140,142,1
00030_00000.ppm,27,34,6,6,22,29,1
00030_00001.ppm,28,34,6,5,23,29,1
00030_00002.ppm,28,36,5,6,23,31,1
00030_00003.ppm,32,37,6,5,26,31,1
00030_00004.ppm,32,38,5,5,27,33,1
00030_00005.ppm,32,39,5,5,27,34,1
00030_00006.ppm,33,41,5,6,28,36,1
00030_00007.ppm,33,41,5,5,28,36,1
00030_00008.ppm,34,42,6,5,29,36,1
00030_00009.ppm,34,44,5,6,28,38,1
00030_00010.ppm,35,45,5,6,29,40,1
00030_00011.ppm,37,47,6,6,32,42,1
00030_00012.ppm,37,49,5,6,31,43,1
00030_00013.ppm,38,48,5,5,32,43,1
00030_00014.ppm,40,51,6,6,35,46,1
00030_00015.ppm,41,53,6,5,36,48,1
00030_00016.ppm,43,57,6,6,38,52,1
00030_00017.ppm,44,58,5,5,39,53,1
00030_00018.ppm,46,59,5,5,40,54,1
00030_00019.ppm,48,60,5,5,43,54,1
00030_00020.ppm,52,63,6,5,47,58,1
00030_00021.ppm,55,71,5,7,49,64,1
00030_00022.ppm,58,73,5,6,52,66,1
00030_00023.ppm,60,75,5,6,55,69,1
00030_00024.ppm,68,83,7,7,62,75,1
00030_00025.ppm,72,91,6,8,66,83,1
00030_00026.ppm,82,98,7,8,74,90,1
00030_00027.ppm,93,108,9,10,85,99,1
00030_00028.ppm,103,117,9,10,94,107,1
00030_00029.ppm,118,134,10,12,107,123,1
00031_00000.ppm,27,29,5,5,22,24,1
00031_00001.ppm,28,30,6,5,23,24,1
00031_00002.ppm,29,31,6,6,24,25,1
00031_00003.ppm,29,29,6,5,24,24,1
00031_00004.ppm,30,31,6,6,24,25,1
00031_00005.ppm,29,30,5,5,24,25,1
00031_00006.ppm,30,32,5,6,25,27,1
00031_00007.ppm,29,33,5,6,24,28,1
00031_00008.ppm,34,35,5,6,29,30,1
00031_00009.ppm,36,36,6,6,31,31,1
00031_00010.ppm,38,38,6,6,32,32,1
00031_00011.ppm,40,39,6,6,34,34,1
00031_00012.ppm,40,39,6,5,35,34,1
00031_00013.ppm,41,40,6,5,36,35,1
00031_00014.ppm,42,42,6,5,37,36,1
00031_00015.ppm,44,43,6,5,39,38,1
00031_00016.ppm,45,46,5,6,39,40,1
00031_00017.ppm,47,46,6,5,42,41,1
00031_00018.ppm,49,48,6,5,44,43,1
00031_00019.ppm,50,50,5,5,45,45,1
